domain,text,label
curapelanatureza.com.br,admin_c: LALUT; billing_c: LALUT; changed: 20171123; changed : 20171119; country: BR; created: 20121122 #10771716; created : 20100826; domain: curapelanatureza.com.br; email: portuguesnarede@gmail.com; expires: 20241122; nic_hdl_br: LALUT; nserver: ns1.digitalocean.com; nserver : ns2.digitalocean.com; nserver : ns3.digitalocean.com; nslastaa: 20190522; nsstat: 20190522 AA; owner: La�rcio Jos� Lutibergue Cavalcanti; owner_c: LALUT; ownerid: 694.293.244-20; person: La�rcio Lutibergue; saci: yes; status: published; tech_c: LALUT,safe
nameberry.com,"emails: abuse@godaddy.com; name_servers: NS-1069.AWSDNS-05.ORG; org: Nameberry LLC; country: US; creation_date: 2008-02-20T03:40:29; dnssec: unsigned; domain_name: NAMEBERRY.COM; expiration_date: 2021-02-20T03:40:29; name_servers : NS-1883.AWSDNS-43.CO.UK; name_servers : NS-412.AWSDNS-51.COM; name_servers : NS-715.AWSDNS-25.NET; registrar: GoDaddy.com, LLC; state: New Jersey; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited; status : clientRenewProhibited http://www.icann.org/epp#clientRenewProhibited; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; updated_date: 2020-02-20T14:38:51; updated_date : 2020-02-20T14:38:49; whois_server: whois.godaddy.com",safe
penzu.com,"name_servers: NS-1513.AWSDNS-61.ORG; creation_date: 2008-01-06T00:00:00; domain_name: PENZU.COM; expiration_date: 2024-01-06T00:00:00; name_servers : NS-1728.AWSDNS-24.CO.UK; name_servers : NS-5.AWSDNS-00.COM; name_servers : NS-887.AWSDNS-46.NET; referral_url: http://www.easydns.com; registrar: EASYDNS TECHNOLOGIES, INC.; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2015-11-07T00:00:00; whois_server: whois.easydns.com",safe
ns.nl,name: BT Nederland N.V.; address: Herikerbergweg 2; city: AMSTERDAM ZUIDOOST; country: Netherlands; zip_code: 1101CM,safe
multisafepay.com,name_servers: NS1.ION-AS.EU; creation_date: 2006-02-03T19:44:56; dnssec: unsigned; domain_name: MULTISAFEPAY.COM; expiration_date: 2022-02-03T19:44:56; name_servers : NS2.ION-AS.NET; name_servers : NS3.ION-AS.NL; name_servers : NS4.ION-AS.EU; name_servers : NS5.ION-AS.NET; name_servers : NS6.ION-AS.NL; registrar: Tucows Domains Inc.; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2021-01-05T05:04:10; whois_server: whois.tucows.com,safe
mangareader.net,"emails: MQMVBYJV@WHOISPRIVACYPROTECT.COM; name: WHOIS AGENT; name_servers: CLOE.NS.CLOUDFLARE.COM; org: WHOIS PRIVACY PROTECTION SERVICE, INC.; address: PO BOX 639; address : C/O MANGAREADER.NET; city: KIRKLAND; country: US; creation_date: 2009-04-24T00:00:00; creation_date : 2009-04-24T18:36:00; dnssec: unSigned; domain_name: MANGAREADER.NET; emails : abuse@enom.com; expiration_date: 2018-04-24T00:00:00; expiration_date : 2018-04-24T18:36:00; name_servers : NASH.NS.CLOUDFLARE.COM; referral_url: http://www.enom.com; registrar: ENOM, INC.; state: WA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2017-04-16T00:00:00; updated_date : 2017-04-15T21:20:21; whois_server: whois.enom.com; zipcode: 98083",safe
cxpublic.com,"emails: registrar-abuse@amazon.com; name: On behalf of cxpublic.com owner; name_servers: NS-1511.AWSDNS-60.ORG; org: Whois Privacy Service; address: P.O. Box 81226; city: Seattle; country: US; creation_date: 2012-02-10T00:00:00; creation_date : 2012-02-10T21:18:17; dnssec: unsigned; domain_name: CXPUBLIC.COM; domain_name : cxpublic.com; emails : owner-269908@cxpublic.com.whoisprivacyservice.org; emails : admin-269908@cxpublic.com.whoisprivacyservice.org; emails : tech-269908@cxpublic.com.whoisprivacyservice.org; emails : registrar@amazon.com; expiration_date: 2018-02-10T00:00:00; expiration_date : 2018-02-10T21:18:17; name_servers : NS-1687.AWSDNS-18.CO.UK; name_servers : NS-367.AWSDNS-45.COM; name_servers : NS-564.AWSDNS-06.NET; name_servers : ns-1511.awsdns-60.org; name_servers : ns-1687.awsdns-18.co.uk; name_servers : ns-367.awsdns-45.com; name_servers : ns-564.awsdns-06.net; referral_url: http://registrar.amazon.com; registrar: Amazon Registrar, Inc.; state: WA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : ok https://icann.org/epp#ok; updated_date: 2017-01-09T00:00:00; updated_date : 2017-01-09T05:18:45.979000; whois_server: whois.registrar.amazon.com; zipcode: 98108-1226",safe
brasil247.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: RITA.NS.CLOUDFLARE.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 14455 N. Hayden Road; city: Scottsdale; country: US; creation_date: 2009-10-11T18:04:12; dnssec: unsigned; domain_name: BRASIL247.COM; emails : BRASIL247.COM@domainsbyproxy.com; expiration_date: 2020-10-11T18:04:12; name_servers : ROB.NS.CLOUDFLARE.COM; registrar: Go Canada Domains, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited; status : clientRenewProhibited http://www.icann.org/epp#clientRenewProhibited; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; updated_date: 2013-04-09T13:03:39; updated_date : 2013-04-09T13:03:38; whois_server: whois.godaddy.com; zipcode: 85260",safe
ice-gay.com,"emails: 4FD601A089364EA79E3D77072655B3B2.PROTECT@WHOISGUARD.COM; name: WHOISGUARD PROTECTED; name_servers: NS1.KWIKDNS.COM; org: WHOISGUARD, INC.; address: P.O. BOX 0823-03411; city: PANAMA; country: PA; creation_date: 2010-03-19T00:00:00; creation_date : 2010-03-19T22:01:00; dnssec: unSigned; domain_name: ICE-GAY.COM; emails : abuse@enom.com; expiration_date: 2018-03-19T00:00:00; expiration_date : 2018-03-19T22:01:13; name_servers : NS2.KWIKDNS.COM; referral_url: http://www.enom.com; registrar: ENOM, INC.; state: PANAMA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2017-02-17T00:00:00; updated_date : 2014-02-17T00:42:06; whois_server: whois.enom.com",safe
klove.com,"emails: compliance@domain-inc.net; name: REDACTED FOR PRIVACY; name_servers: NS1-09.AZURE-DNS.COM; org: REDACTED FOR PRIVACY; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: US; creation_date: 1998-09-02T04:00:00; dnssec: unsigned; domain_name: KLOVE.COM; emails : support@mydomain-inc.com; expiration_date: 2020-09-01T04:00:00; name_servers : NS2-09.AZURE-DNS.NET; name_servers : NS3-09.AZURE-DNS.ORG; name_servers : NS4-09.AZURE-DNS.INFO; name_servers : ns1-09.azure-dns.com; name_servers : ns2-09.azure-dns.net; name_servers : ns3-09.azure-dns.org; name_servers : ns4-09.azure-dns.info; registrar: Domain.com, LLC; state: CA; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2019-08-17T14:02:16; whois_server: whois.domain.com; zipcode: REDACTED FOR PRIVACY",safe
chengdu.cn,emails: sa@chengdu.cn; name_servers: ns1.cdqss.net; dnssec: unsigned; domain_name: chengdu.cn; name_servers : ns2.cdqss.net; registrar: 北京中科三方网络技术有限公司; status: clientDeleteProhibited; status : clientUpdateProhibited; status : clientTransferProhibited,safe
lotto.de,domain_name: lotto.de; status: connect,safe
vintagevideos.xxx,emails: abuse@danesconames.com; name: REDACTED FOR PRIVACY; name_servers: ns1.oxotube.com; address: REDACTED FOR PRIVACY; address : 1819 Pembina Highway apt. 11; city: REDACTED FOR PRIVACY; city : Winnipeg; country: CA; country : Canada; creation_date: 2013-05-06T12:42:00; creation_date : 2013-05-06T00:00:00; dnssec: unsigned; domain_name: vintagevideos.xxx; domain_name : VINTAGEVIDEOS.XXX; emails : web@growxxxtube.com; emails : abuse@ahnames.com; expiration_date: 2023-05-06T12:42:00; expiration_date : 2023-05-06T00:00:00; name : Ryan Chatwin; name_servers : ns2.oxotube.com; name_servers : NS2.OXOTUBE.COM; name_servers : NS1.OXOTUBE.COM; registrar: DANESCO TRADING LTD; state: Manitoba; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientUpdateProhibited; status : clientDeleteProhibited; status : clientTransferProhibited; updated_date: 2021-08-14T11:28:23; updated_date : 2020-11-07T00:31:13.832000; whois_server: whois.danesconames.com; zipcode: REDACTED FOR PRIVACY; zipcode : R3T 2G6,safe
priceline.com,"emails: info@verisign-grs.com; name: Host Master; name_servers: A1.VERISIGNDNS.COM; org: priceline.com LLC; address: 800 Connecticut Ave.,; city: Norwalk; country: US; creation_date: 1997-06-19T00:00:00; dnssec: unsigned; domain_name: PRICELINE.COM; domain_name : priceline.com; emails : abusecomplaints@markmonitor.com; emails : hostmaster@priceline.com; expiration_date: 2018-04-06T00:00:00; name_servers : A2.VERISIGNDNS.COM; name_servers : A3.VERISIGNDNS.COM; name_servers : U1.VERISIGNDNS.COM; name_servers : U2.VERISIGNDNS.COM; name_servers : U3.VERISIGNDNS.COM; name_servers : a3.verisigndns.com.; name_servers : u1.verisigndns.com.; name_servers : u2.verisigndns.com.; name_servers : a1.verisigndns.com.; name_servers : u3.verisigndns.com.; name_servers : a2.verisigndns.com.; referral_url: http://www.markmonitor.com; registrar: MarkMonitor, Inc.; state: CT; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited; status : clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited); status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); status : serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited); status : serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited); status : serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited); updated_date: 2016-03-05T00:00:00; updated_date : 2016-03-05T02:13:07; whois_server: whois.markmonitor.com; zipcode: 06854",safe
theweathernetwork.com,emails: abuse@internic.ca; name: Pelmorex Media; name_servers: NS1.PELMOREX.COM; org: Pelmorex Media  Inc.; address: 2655 Bristol Circle; city: Oakville; country: CA; creation_date: 1996-04-25T00:00:00; creation_date : 1996-04-25T04:00:00; dnssec: unsigned; domain_name: THEWEATHERNETWORK.COM; domain_name : theweathernetwork.com; emails : domains@pelmorex.com; emails : Ypotapov@pelmorex.com; expiration_date: 2018-04-26T00:00:00; name_servers : NS2.PELMOREX.COM; name_servers : ns1.pelmorex.com; name_servers : ns2.pelmorex.com; referral_url: http://www.namescout.com; registrar: Namescout.com; state: ON; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : CLIENT_TRANSFER_PROHIBITED https://www.icann.org/epp#ClientTransferProhibited; status : CLIENT_UPDATE_PROHIBITED https://www.icann.org/epp#ClientUpdateProhibited; updated_date: 2014-11-28T00:00:00; updated_date : 2016-12-13T08:52:29; whois_server: whois.Namescout.com; zipcode: L6H 7W1,safe
teleclubitalia.it,"name_servers: aron.ns.cloudflare.com
  carter.ns.cloudflare.com; admin_name: hidden; admin_organization: hidden; creation_date: 2008-06-06T14:15:06; domain_name: teleclubitalia.it; expiration_date: 2025-06-06T00:00:00; registrant_organization: Associazione dreamer; registrar: Aruba s.p.a.; registrar_name: ARUBA-REG; status: ok; tech_name: hidden; tech_organization: hidden; updated_date: 2024-06-22T00:48:31",safe
cart.tmall.com,"emails: abusecomplaints@markmonitor.com; name: Timothy Alexander Steinert; name_servers: NS4.TAOBAO.COM; org: Zhejiang Tmall Network Co., Ltd. (浙江天猫网络有限公司); address: 3F, Building No.3, 168 Wuchang Street; city: Yuhang District, Hangzhou; country: CN; creation_date: 1997-10-17T00:00:00; creation_date : 1997-10-16T21:00:00; dnssec: unsigned; domain_name: TMALL.COM; domain_name : tmall.com; emails : dnsadmin@hk.alibaba-inc.com; expiration_date: 2018-10-16T00:00:00; expiration_date : 2018-10-15T00:00:00; name_servers : NS5.TAOBAO.COM; name_servers : NS6.TAOBAO.COM; name_servers : NS7.TAOBAO.COM; name_servers : ns4.taobao.com; name_servers : ns6.taobao.com; name_servers : ns5.taobao.com; name_servers : ns7.taobao.com; referral_url: http://www.markmonitor.com; registrar: MarkMonitor, Inc.; state: Zhejiang; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited; status : clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited); status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); status : serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited); status : serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited); status : serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited); updated_date: 2016-09-14T00:00:00; updated_date : 2016-09-14T02:24:50; whois_server: whois.markmonitor.com; zipcode: 300013",safe
tsukumo.co.jp,"registrant_org: Project White Co.,Ltd.",safe
gooutdoors.co.uk,name_servers: ns0.phase8.net; creation_date: 1999-09-10T00:00:00; domain_name: gooutdoors.co.uk; expiration_date: 2022-09-10T00:00:00; registrar: Namesco Limited [Tag = NAMESCO]; registrar_url: http://www.names.co.uk; status: Registered until expiry date.; updated_date: 2020-01-31T00:00:00,safe
patfun.com,"emails: domain@cndns.com; name: REDACTED FOR PRIVACY REDACTED FOR PRIVACY; name_servers: A.EZDNSCENTER.COM; org: REDACTED FOR PRIVACY; address: REDACTED FOR PRIVACY; city: REDACTED FOR PRIVACY; country: REDACTED FOR PRIVACY; creation_date: 2011-10-14T13:42:38; creation_date : 2011-10-15T05:42:38; dnssec: unsigned; domain_name: PATFUN.COM; domain_name : patfun.com; expiration_date: 2026-10-14T13:42:38; expiration_date : 2026-10-15T05:42:38; name_servers : B.EZDNSCENTER.COM; name_servers : a.ezdnscenter.com; name_servers : b.ezdnscenter.com; registrar: SHANGHAI MEICHENG TECHNOLOGY INFORMATION DEVELOPMENT CO., LTD.; state: REDACTED FOR PRIVACY; status: ok https://icann.org/epp#ok; status : ok; updated_date: 2024-03-11T03:55:21; updated_date : 2024-03-11T11:55:24; whois_server: grs-whois.cndns.com; zipcode: REDACTED FOR PRIVACY",safe
watchthis.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: ANIRBAN.NS.CLOUDFLARE.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 14455 N. Hayden Road; city: Scottsdale; country: US; creation_date: 2000-09-26T11:31:29; dnssec: unsigned; domain_name: WATCHTHIS.COM; domain_name : watchthis.com; emails : watchthis.com@domainsbyproxy.com; expiration_date: 2021-09-26T11:31:29; name_servers : ZARA.NS.CLOUDFLARE.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited; status : clientRenewProhibited http://www.icann.org/epp#clientRenewProhibited; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; updated_date: 2018-04-06T07:29:21; updated_date : 2016-02-08T05:22:54; whois_server: whois.godaddy.com; zipcode: 85260",safe
